,Counter,Timestamp,Pressure (kPa),Pump State,Franka Tx,Franka Ty,Franka Tz,Franka Rx,Franka Ry,Franka Rz,Franka Rw
167,167,20-01-33,0.76171875,21084.83203125,0.4190194637955969,-0.02448519121830797,0.23657414924406023,0.8079535928321175,-0.42833611112476694,0.3605288833693479,-0.18373375300318448
168,168,20-01-33,1.220703125,21085.544921875,0.41737934492379736,-0.025583937086414064,0.23370560267030602,0.8078455069735896,-0.43015577208036126,0.35796898506235886,-0.18495906125939637
169,169,20-01-33,1.2255859375,21086.0859375,0.41698823981322,-0.026394641272841742,0.23314169722781586,0.8073970826654601,-0.4311394290050587,0.35743399558551425,-0.18566012619911323
170,170,20-01-33,1.2255859375,21086.69921875,0.41697239833240474,-0.02612392729874468,0.23314427239433771,0.8075417391420758,-0.43086869837102276,0.35737397451778324,-0.18577498928761896
171,171,20-01-33,1.0302734375,21087.35546875,0.4169713757538066,-0.026140173041628766,0.23313340232431895,0.8075373644488751,-0.43088947185178805,0.35736719048973425,-0.18575887388689055
172,172,20-01-34,1.1181640625,21087.947265625,0.41696953711477175,-0.026136273155140582,0.23312562001757767,0.8075419900677062,-0.4308902899321271,0.3573564346603975,-0.1857575595406685
173,173,20-01-34,1.123046875,21088.599609375,0.41696535486119257,-0.02612642682692895,0.23311568619564987,0.8075526137135998,-0.4308823466863446,0.3573438023268561,-0.1857541018039357
174,174,20-01-34,1.11328125,21089.271484375,0.4169612608845644,-0.026124138011687344,0.2330980208436726,0.8075579600883891,-0.4308921537059288,0.35732056864733835,-0.18575280400060865
175,175,20-01-34,1.09375,21089.861328125,0.41695731597186897,-0.026118507061231994,0.2330803776403483,0.807566806030137,-0.43089470235482663,0.35729957626527664,-0.18574881448203692
176,176,20-01-34,1.0986328125,21090.521484375,0.41695330680444087,-0.026115231628453982,0.23306662012867874,0.8075719931487193,-0.4308988403444458,0.35728309255492,-0.1857483702378274
177,177,20-01-34,1.044921875,21091.1796875,0.4169490063628466,-0.026108683753705755,0.23305281843628955,0.8075822686891373,-0.43089448666495267,0.35726623210613906,-0.18574622488044124
178,178,20-01-34,1.083984375,21091.779296875,0.4169455306498675,-0.026102982939691814,0.233046739014873,0.807583917436055,-0.4308978295784088,0.3572562635861199,-0.1857504748089126
179,179,20-01-34,1.11328125,21092.4453125,0.4169450507836122,-0.02610417452643101,0.23303677368842607,0.8075898826975617,-0.43089798011527186,0.3572476893614373,-0.18574068090494106
180,180,20-01-34,1.025390625,21093.158203125,0.4169432179687376,-0.026102287618684897,0.23302999797395169,0.8075934216543444,-0.4308989079296712,0.35723915587239996,-0.18573955409987364
181,181,20-01-34,1.0986328125,21093.830078125,0.41693866001118607,-0.026094837531206796,0.23302060346302603,0.8075981168926185,-0.43090132777984036,0.35722435882589665,-0.18574198440442566
182,182,20-01-35,1.015625,21094.423828125,0.41693818286369977,-0.026096961735801207,0.23301499367577175,0.8076016722758405,-0.43090022077901285,0.3572204093369719,-0.1857366894907685
183,183,20-01-35,1.279296875,21095.087890625,0.4169359486966413,-0.026093434473904838,0.23301250174886767,0.8076036027714063,-0.43089959104853587,0.3572159371987741,-0.185738357471069
184,184,20-01-35,1.064453125,21095.767578125,0.41693453338075126,-0.026091067140399896,0.23300670056339778,0.8076051038064763,-0.43090230235562,0.3572088621511556,-0.1857391475457802
185,185,20-01-35,0.87890625,21096.38671875,0.41693281666782406,-0.02608927660610639,0.23300329384215746,0.8076078674017763,-0.43090148795199623,0.3572038074394634,-0.1857387416299065
186,186,20-01-35,1.0595703125,21097.0703125,0.4169308173969846,-0.026086767281216724,0.2329986912718404,0.8076084562919135,-0.4309053056272252,0.35719733818204313,-0.18573976554244728
187,187,20-01-35,1.0546875,21097.671875,0.4169320006400282,-0.026089040154032753,0.23299600632797782,0.8076111731028637,-0.4309037810352033,0.3571970655086416,-0.18573201382905688
188,188,20-01-35,1.015625,21098.33203125,0.41692984901195507,-0.026086233079255183,0.23299381216278003,0.8076121895516739,-0.43090446141299565,0.35719168415122543,-0.18573636476236546
189,189,20-01-35,1.07421875,21099.029296875,0.4169287838990786,-0.02608223495941266,0.23299207443231262,0.8076134779312459,-0.43090329894629814,0.35718868378859164,-0.18573922955145347
190,190,20-01-35,1.044921875,21099.69921875,0.41692825501135744,-0.02608249628009635,0.2329907515078291,0.8076152886894614,-0.4309016552941773,0.35718712884237447,-0.18573815959332823
191,191,20-01-35,1.005859375,21100.3046875,0.4169283062331002,-0.026082897749566077,0.23298651017226563,0.8076157953271992,-0.4309054187429915,0.3571823166200003,-0.1857364798038138
192,192,20-01-36,1.0888671875,21100.970703125,0.4169251981055976,-0.026077936288015847,0.23298324920113384,0.8076195059996631,-0.4309030463320121,0.35717686966567047,-0.18573632376701296
193,193,20-01-36,1.0400390625,21101.623046875,0.4169269766317454,-0.026082363290623047,0.2329835441259374,0.8076166645226661,-0.43090815044502195,0.35717739416026817,-0.18573582897818602
194,194,20-01-36,1.064453125,21102.21875,0.41692631567954347,-0.02608118891619146,0.2329821078753347,0.8076182912377833,-0.43090497321199395,0.3571771101684062,-0.1857366729837704
195,195,20-01-36,1.064453125,21102.8984375,0.4169256623573966,-0.026081385097462318,0.2329788151028635,0.8076203727723599,-0.43090589757823894,0.35717364470698953,-0.18573214165042023
196,196,20-01-36,1.083984375,21103.548828125,0.41692522465343496,-0.02607930308833263,0.2329766419877043,0.8076204509139222,-0.4309080084466187,0.35716972076615894,-0.18573445046621206
